key,value
"prop_demand_kg","[100000 100000 100000 106654 106654 106654 113308 777308 777308 783962 810578 843848 870464 903734 930350 963620 1003544 1050122 1090046 1136624 1183202 1223126 1269704 1309628 1356206 1402784 1462670 1522556 1589096 1648982 1715522 1775408 1835294 1901834 1961720 2028260 1988476 1948692 1908908 1869124 1829340 1789556 1749772 1709988 1670204 1630420 1643728 1657036 1670344 1683652 1696960 1710268 1723576 1736884 1750192 1763500 1776808 1790116 1803424 1816732 1830040 1836694 1843348 1850002 1863310 1869964 1876618 1889926 1896580 1903234 1916542 1923196 1929850 1936504 1949812 1956466 1963120 1976428 1983082 1989736 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044 2003044]"
"r0",100000
"r1",1000000
"reagent.per_circuit_yr",49000
"regolith_yr","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33.8762796019 57.3801159834 97.1912426322 164.623885513 278.84223874 472.30688222 800 5428.83523319 36840.3149864 250000 250000 250000 250000 250000 250000 250000 250000 307786.103336 378929.141628 466516.495768 574349.177499 707106.781187 870550.563296 1071773.46254 1319507.91077 1624504.79271 2000000 2331828.80236 2718712.78176 3169786.38492 3695699.59484 4308869.38006 5023772.86302 5857289.12925 6829097.74767 7962143.41107 9283177.66723 10823390.5309 12619146.8896 14712845.0892 17153917.9718 20000000 22440369.086 25178508.2359 28250750.8925 31697863.8492 35565588.2008 39905246.2994 44774422.7714 50237728.6302 56367658.6253 63245553.2034 70962677.8467 79621434.1107 89336718.4302 100237446.725 112468265.038 126191468.896 141589156.877 158865646.945 178250187.627 200000000 224403690.86 251785082.359 282507508.925 316978638.492 355655882.008 399052462.994 447744227.714 502377286.302 563676586.253 632455532.034 709626778.467 796214341.107 893367184.302 1002374467.25 1124682650.38 1261914688.96 1415891568.77 1588656469.45 1782501876.27 2000000000]"
"reo_basket_2026",15000
"reo_demand","[400000 408000 416160 424483.2 432972.864 441632.32128 450464.967706 459474.26706 468663.752401 478037.027449 487597.767998 497349.723358 507296.717825 517442.652182 527791.505225 538347.33533 549114.282036 560096.567677 571298.499031 582724.469011 594378.958391 606266.537559 618391.86831 630759.705677 643374.89979 656242.397786 669367.245742 682754.590656 696409.68247 710337.876119 724544.633641 739035.526314 753816.23684 768892.561577 784270.412809 799955.821065 815954.937486 832274.036236 848919.516961 865897.9073 883215.865446 900880.182755 918897.78641 937275.742138 956021.256981 975141.682121 994644.515763 1014537.40608 1034828.1542 1055524.71728 1076635.21163 1098167.91586 1120131.27418 1142533.89966 1165384.57766 1188692.26921 1212466.11459 1236715.43689 1261449.74562 1286678.74054 1312412.31535 1338660.56165 1365433.77289 1392742.44834 1420597.29731 1449009.24326 1477989.42812 1507549.21668 1537700.20102 1568454.20504 1599823.28914 1631819.75492 1664456.15002 1697745.27302 1731700.17848 1766334.18205 1801660.86569 1837694.08301 1874447.96467 1911936.92396 1950175.66244 1989179.17569 2028962.7592 2069542.01439 2110932.85467 2153151.51177 2196214.542 2240138.83284 2284941.6095 2330640.44169 2377253.25052 2424798.31553 2473294.28184 2522760.16748 2573215.37083 2624679.67825 2677173.27181 2730716.73725 2785331.07199 2841037.69343 2897858.4473]"
"reo_demand_2026",400000
"reo_demand_growth",0.02
"reo_knots_v","[0 0 0 0.4 125 125 1000 10000 100000 1000000]"
"reo_knots_y","[0 15 18 25 28 35 45 60 80 100]"
"reo_price","[15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 15000 14999.9997384 14999.9995656 14999.9992786 14999.998802 14999.9980107 14999.9966965 14999.9945142 14999.9635032 14999.7571874 14998.3845716 14998.4162466 14998.4473006 14998.4777457 14998.5075938 14998.5368567 14998.5655458 14998.5936723 14998.3025564 14997.9511783 14997.5270633 14997.0151547 14996.3972788 14995.6514999 14994.7513416 14993.6648466 14992.3534424 14990.7705719 14989.4502715 14987.9410976 14986.2160314 14984.2441888 14981.9902675 14979.4139152 14976.4690071 14973.1028201 14969.2550888 14964.8569267 14959.8295929 14954.0830822 14947.514514 14940.0062903 14931.42399 14924.5651483 14917.0202984 14908.7208269 14899.5912581 14889.5485673 14878.5014257 14866.3493701 14852.981889 14838.277418 14822.1022338 14804.3092386 14784.7366219 14763.2063895 14739.5227443 14713.470306 14684.8121526 14653.2876653 14618.610159 14580.4642746 14538.5031116 14492.3450732 14441.5703958 14385.717332 14324.2779513 14256.693521 14182.3494248 14100.569574 14010.6102585 13911.6533839 13802.7990314 13683.0572742 13551.3391749 13406.4468826 13247.0627396 13071.7372986 12878.8761414 12666.7253793 12433.3557025 12176.6448359 11894.2582381]"
"reo_price_floor",5000
"reo_target","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.016938139801 0.0286900579917 0.0485956213161 0.0823119427567 0.13942111937 0.23615344111 0.4 2.71441761659 18.4201574932 125 125 125 125 125 125 125 125 153.893051668 189.464570814 233.258247884 287.174588749 353.553390593 435.275281648 535.886731268 659.753955386 812.252396356 1000 1165.91440118 1359.35639088 1584.89319246 1847.84979742 2154.43469003 2511.88643151 2928.64456463 3414.54887383 3981.07170553 4641.58883361 5411.69526546 6309.5734448 7356.4225446 8576.95898591 10000 11220.184543 12589.2541179 14125.3754462 15848.9319246 17782.7941004 19952.6231497 22387.2113857 25118.8643151 28183.8293126 31622.7766017 35481.3389234 39810.7170553 44668.3592151 50118.7233627 56234.132519 63095.734448 70794.5784384 79432.8234724 89125.0938134 100000 112201.84543 125892.541179 141253.754462 158489.319246 177827.941004 199526.231497 223872.113857 251188.643151 281838.293126 316227.766017 354813.389234 398107.170553 446683.592151 501187.233627 562341.32519 630957.34448 707945.784384 794328.234724 891250.938134 1000000]"
"rev_direct","[0 0 0 0.875 0.875 0.875 1.75 1.75 1.75 2.625 6.125 10.5 14 18.375 21.875 26.25 31.5 37.625 42.875 49.0002540721 55.1254303509 60.3757289343 66.501234679 71.7520913165 77.8785423008 84.0059999978 91.9157161652 100.02629789 110.374798071 118.249802031 126.999805913 134.874809718 142.749813449 151.499817107 159.374820693 168.124824209 172.05813455 176.091580383 180.248296885 184.55676166 189.052027105 193.77723643 198.785488283 204.142129688 209.927575011 216.240770572 220.476415937 225.123953517 230.251551769 235.938632589 242.277719558 249.376586565 257.360754555 266.376391372 276.593677887 288.210712808 301.45803898 316.603885507 333.960232757 353.889821201 376.8142399 395.831375189 417.044159219 440.716279103 468.017607555 497.52777642 530.490131979 568.191105881 609.340036744 655.324478042 707.591027708 765.026713621 829.215966394 900.948206172 981.976062918 1071.524239 1171.549008 1284.123323 1408.82248017 1547.98524632 1704.10031116 1876.31786182 2068.33599575 2282.28658378 2520.49506119 2785.48845436 3080.00073451 3406.97431712 3769.55618055 4171.08664428 4615.07830248 5105.18192655 5645.13529614 6238.6898515 6889.50872813 7601.02807503 8376.2714901 9217.6048342 10126.4154869 11102.6961333 12144.5082381]"
"rev_k","[-1.8262629 -1.3167 -1.3167 0.36922095 1.3538 2.25155 4.83522095 3.03964115 8.1473 11.11667095 20.61212475 35.6732957 53.6524338 76.7650457 102.79562475 134.7477957 172.22996665 216.8713876 266.19796665 318.869260118 385.170927544 452.454379748 524.501839816 602.58990103 689.833259667 774.962935934 871.473318173 917.599896783 623.948184043 1241.19579839 1372.11099227 1505.93480667 1644.16218774 1787.71799953 1934.99450731 2085.51618779 2165.63534786 2309.66600624 2452.3200377 2597.82098867 2743.42319259 2885.91985054 3018.53852062 3145.21530651 3274.90745555 3445.18673362 3588.64843977 3713.66395825 3834.8643679 3953.72654803 4069.89982631 4184.59797618 4299.93452094 4415.4659294 4533.23387626 4653.12081573 4771.41986879 4899.79890665 5039.24652654 5192.95843741 5362.70160999 5522.96372371 5680.84780361 5850.70586759 6036.11395619 6236.49055 6456.92558501 6701.2690708 6970.16043265 7267.95464155 7599.40129182 7966.6081297 8374.60266992 8828.86184527 9336.84748086 9902.3198859 10533.7163656 11240.7368808 12030.1601924 12913.099563 13902.9357993 14987.6386953 16199.7968476 17554.8871333 19069.1471576 20762.730671 22657.0725549 24775.1862448 27144.7495348 29795.5087547 32759.7551557 36075.3546069 39783.3444714 43929.4318409 48563.4174825 53742.373678 59525.720736 65986.2442657 73198.5241165 81246.210115 90220.2540282]"
"rev_mkiii_pgm","[0 0 0 0.875 0.875 0.875 1.75 1.75 1.75 2.625 6.125 10.5 14 18.375 21.875 26.25 31.5 37.625 42.875 49 55.125 60.375 66.5 71.75 77.875 84 91.875 99.75 108.5 116.375 125.125 133 140.875 149.625 157.5 166.25 169.75 173.25 176.75 180.25 183.75 187.25 190.75 194.25 197.75 201.25 203 204.75 206.5 208.25 210 211.75 213.5 215.25 217 218.75 220.5 222.25 224 225.75 227.5 303.3625 379.225 455.0875 531.825 607.6875 683.55 760.2875 836.15 912.0125 988.75 989.625 990.5 991.375 993.125 994 994.875 996.625 997.5 998.375 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125 1000.125]"
"rev_mkiii_total","[-1.8262629 -1.3167 -1.3167 -0.07965405 0.45605 0.904925 2.59084595 -0.10248385 4.107425 5.73017095 12.08349975 21.7581707 32.5553088 46.2415457 61.05024975 79.5361707 100.85884165 126.1986376 153.53034165 181.064635118 219.087177544 255.398254748 293.331214816 335.06040103 382.802759667 425.289310934 475.565568173 471.418146783 123.003684043 681.897548391 751.765742271 822.74705667 895.887562738 972.112124535 1049.81300731 1128.51468779 1137.71159786 1212.16663124 1286.1427877 1364.31248867 1443.93006759 1521.33985054 1590.21827062 1654.05255651 1722.24883055 1832.37885862 1918.83343977 1989.98395825 2060.9103679 2132.64067303 2205.27307631 2279.57247618 2357.65239594 2439.5181794 2526.76262626 2619.71706573 2711.98136879 2815.22340665 2930.43177654 3060.80218741 3208.10160999 3460.72268621 3750.78094111 4092.62839259 4489.39220619 4940.9397375 5451.46317251 6024.3636458 6660.72945765 7364.91557905 8141.22272932 8878.7514422 9657.51673242 10482.9955328 11362.2007934 12299.3416984 13302.8555531 14381.9934433 15543.9830049 16799.9375005 18162.7888618 19582.4871703 21091.6210226 22705.6672958 24441.3124701 26318.261421 28357.9490299 30583.8376073 33023.1560723 35705.6507547 38664.0617807 41974.2747319 45677.3269714 49818.9255909 54449.3202325 59625.134303 65405.788111 71864.5161407 79075.4493665 87122.237615 96096.2815282]"
"rev_pgm","[0 0 0 0.875 0.875 0.875 1.75 1.75 1.75 2.625 6.125 10.5 14 18.375 21.875 26.25 31.5 37.625 42.875 49 55.125 60.375 66.5 71.75 77.875 84 91.875 99.75 108.5 116.375 125.125 133 140.875 149.625 157.5 166.25 169.75 173.25 176.75 180.25 183.75 187.25 190.75 194.25 197.75 201.25 203 204.75 206.5 208.25 210 211.75 213.5 215.25 217 218.75 220.5 222.25 224 225.75 227.5 228.375 229.25 230.125 231.875 232.75 233.625 235.375 236.25 237.125 238.875 239.75 240.625 241.5 243.25 244.125 245 246.75 247.625 248.5 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25 250.25]"
"rev_reo","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000254072092583 0.000430350857412 0.000728934284685 0.00123467904274 0.0020913165132 0.00354230083652 0.00599999780569 0.0407161651814 0.276297889752 1.87479807145 1.87480203083 1.87480591258 1.87480971821 1.87481344923 1.87481710709 1.87482069322 1.87482420904 2.30813455025 2.84158038308 3.49829688538 4.30676165952 5.30202710461 6.52723643013 8.03548828263 9.89212968829 12.1775750106 14.9907705719 17.4764159373 20.3739535172 23.751551769 27.6886325888 32.2777195579 37.6265865655 43.8607545549 51.1263913721 59.593677887 69.4607128078 80.9580389802 94.3538855071 109.960232757 128.139821201 149.3142399 167.456375189 187.794159219 210.591279103 236.142607555 264.77777642 296.865131979 332.816105881 373.090036744 418.199478042 468.716027708 525.276713621 588.590966394 659.448206172 738.726062918 827.399239003 926.549007998 1037.373323 1161.19748017 1299.48524632 1453.85031116 1626.06786182 1818.08599575 2032.03658378 2270.24506119 2535.23845436 2829.75073451 3156.72431712 3519.30618055 3920.83664428 4364.82830248 4854.93192655 5394.88529614 5988.4398515 6639.25872813 7350.77807503 8126.0214901 8967.3548342 9876.16548688 10852.4461333 11894.2582381]"
"rev_total","[-1.8262629 -1.3167 -1.3167 -0.07965405 0.45605 0.904925 2.59084595 -0.10248385 4.107425 5.73017095 12.08349975 21.7581707 32.5553088 46.2415457 61.05024975 79.5361707 100.85884165 126.1986376 153.53034165 181.064635118 219.087177544 255.398254748 293.331214816 335.06040103 382.802759667 425.289310934 475.565568173 471.418146783 123.003684043 681.897548391 751.765742271 822.74705667 895.887562738 972.112124535 1049.81300731 1128.51468779 1137.71159786 1212.16663124 1286.1427877 1364.31248867 1443.93006759 1521.33985054 1590.21827062 1654.05255651 1722.24883055 1832.37885862 1918.83343977 1989.98395825 2060.9103679 2132.64067303 2205.27307631 2279.57247618 2357.65239594 2439.5181794 2526.76262626 2619.71706573 2711.98136879 2815.22340665 2930.43177654 3060.80218741 3208.10160999 3347.26659871 3485.40017861 3636.85436759 3804.75633119 3988.973425 4193.69783501 4422.3306958 4675.96030765 4958.94164155 5275.57541682 5628.4182547 6022.49766992 6463.29059527 6957.80998086 7510.2650109 8129.09299062 8823.54500578 9600.84869242 10472.117313 11450.2827993 12523.7638203 13725.1489726 15069.9151333 16574.7487826 18259.354796 20145.1680549 22255.6508698 24618.0321598 27262.0582547 30220.4692807 33530.6822319 37233.7344714 41375.3330909 46005.7277325 51181.541803 56962.195611 63420.9236407 70631.8568665 78678.645115 87652.6890282]"
"scc",190
"sinter.mass_kg",2200
"skip.propellant_yr",83000
"skip.count",8
"skip.mass_kg",300
"skip_active","[0 0 0 0 0 0 0 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 7.2 6.4 5.6 4.8 4 3.2 2.4 1.6 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"substation.mass_kg",135
"supply_frac","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.90671504317e-08 4.82689664341e-08 8.01555393635e-08 1.33106444271e-07 2.21036819752e-07 3.67054171972e-07 6.09530870528e-07 4.05519934515e-06 2.69791777972e-05 0.00017949204778 0.000175972595862 0.000172522152806 0.000169139365496 0.000165822907349 0.000162571477793 0.000159383801758 0.000156258629175 0.000188604841515 0.000227646859766 0.000274770744722 0.00033164947776 0.00040030235464 0.000483166674082 0.000583184266187 0.000703905932614 0.000849617506332 0.00102549200627 0.00117219205727 0.00133987803972 0.00153155206111 0.0017506456904 0.00200108139392 0.00228734275991 0.00261455476883 0.00298857554672 0.00341610124406 0.00390478591797 0.00446337856401 0.00510187975068 0.00583172066119 0.00666596774758 0.00761955666148 0.00838165018409 0.00921996684712 0.0101421303436 0.011156526874 0.0122723814104 0.0134998415889 0.014850069993 0.0163353456665 0.0179691757796 0.0197664184641 0.0217434179335 0.0239181531186 0.0263104011685 0.028941917305 0.0318366326658 0.0350208719352 0.0385235927422 0.0423766490027 0.0466150806005 0.0512774320417 0.0564061029804 0.0620477338032 0.0682536297792 0.0750802276327 0.0825896087814 0.0908500639082 0.0999367139995 0.1099321935 0.120927401793 0.133022329845 0.14632696953 0.160962313897 0.17706145749 0.194770806715 0.214251411268 0.235680428728 0.259252735638 0.28518269972 0.313706129346 0.345082417994]"
"tanker_ratio","[14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5]"
"tier3_frac","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 0.03 0.04 0.05 0.06 0.07 0.08 0.09 0.1 0.11 0.12 0.13 0.14 0.15 0.16 0.17 0.18 0.19 0.2 0.21 0.22 0.23 0.24 0.25 0.26 0.27 0.28 0.29 0.3 0.31 0.32 0.33 0.34 0.35 0.36 0.37 0.38 0.39 0.4 0.41 0.42 0.43 0.44 0.45 0.46 0.47 0.48 0.49 0.5 0.51 0.52 0.53 0.54 0.55 0.55 0.55 0.55 0.55 0.55]"
"total_launches","[3.49524 2.52 2.52 2.68618 2.52 2.52 2.68618 9.55906 3.22 4.36618 4.9189 5.08508 4.86472 5.08508 4.9189 3.68508 3.85126 4.01744 3.85126 10.988502 4.0652962 3.8989104 8.3190646 8.0984988 4.064473 16.1144384 23.8429676 145.7367784 952.2069168 9.307184 9.1709352 8.7828464 8.5516376 8.3844288 7.99634 11.9407312 153.102154 159.0947088 165.9303844 162.879532 156.0061796 154.906167863 173.948426819 207.969829885 235.648863507 168.348772604 143.24952596 153.977897451 164.301373633 173.851443969 182.515243115 191.1823344 195.241603676 195.326549565 190.153032884 180.250582947 210.747451841 243.639335514 284.195916818 328.912313508 384.769568817 340.766397695 382.215809286 428.369701711 479.88657769 537.201926895 599.922365598 673.110175765 754.451235603 842.554966124 945.346509119 1057.31925003 1184.98428647 1326.3079259 1484.4554088 1663.27986826 1860.95734354 2085.15375278 2334.52957355 2614.18862702 2927.10093432 3280.57128024 3679.05006814 4124.21643239 4624.2098398 5183.87695127 5811.30874323 6516.11918129 7305.04865158 8189.89829744 9182.05749979 10293.5447321 11541.0256276 12939.1866828 14506.0235022 16263.1124795 18340.9489887 20578.2249814 23089.6371123 25906.6089459 29067.3381757]"
"txcolor","[0.7 0.8 0.9]"
"y",100
"y0",80
"y1",100
