key,value
"mass.skip",4500
"mass.dart",2000
"mass.survey",1500
"mass.mole_i",360
"mass.mole_s",8000
"mass.sinter",5000
"mass.arm_c",15000
"mass.arm_d",8000
"mass.sentinel",200
"mass.harvest",500
"mass.fsp",6600
"mass.hab_module",20000
"mass.isru_pem",1500
"mass.proc_circuit",15000
"mass.elz_pad_mat",5000
"ncf_commercial","[-3913500000 -3913500000 -9853186000 -5939686000 -4185557333.33 -4185557333.33 -4185557333.33 -3152354000 -3152354000 -3116324666.67 -3116324666.67 -3116324666.67 -3145494666.67 -3145494666.67 -3145494666.67 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -4860190200 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -78064586323.8 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -583702589495 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -541193107553 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -2.05379295045e+12 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 -1.36813847741e+13 0]"
"ncf_hybrid","[-3913500000 -3913500000 -9853186000 -5939686000 -4185557333.33 -4185557333.33 -4185557333.33 -3152354000 -3152354000 -3116324666.67 -3116324666.67 -3116324666.67 -3145494666.67 -3145494666.67 -3145494666.67 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -4860156720 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -78054123823.8 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -583618889495 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -540356107553 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -2.04542295045e+12 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 -1.35976847741e+13 0]"
