key,value
"insitu_circ_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68 21.84 224.28 0 0 0 0 0 0 0 221.76 292.32 404.04 529.2 693 913.92 1199.52 1557.36 2026.92 2637.6 2434.32 2975.28 3632.16 4415.04 5376 6508.32 7869.96 9525.6 11497.92 13860 16178.4 18849.6 21999.6 25628.4 29887.2 25628.4 28753.2 32256 36187.2 40597.2 45586.8 51130.8 57355.2 64360.8 72223.2 81018 90921.6 102009.6 114458.4 128419.2 144093.6 161683.2 181414.8 203515.2 228387.6 98456.4 103042.8 107906.4 112946.4 118263.6 123782.4 129603.6 135651.6 142052.4 148680 155660.4 162968.4 170578.8 178617.6 186958.8 195728.4 204901.2 214527.6 224557.2 235116 185144.4 191671.2 198424.8 205430.4 212662.8 221884.852 231479.64 241478.832 251888.896 262742.48 274046.64 285835.004 298088.448 310840.992 324154.6 335588.96 347430.72 359652.72 372363.6 385481.88 530543.44 555394.84 581441.28 608682.76 637227.92 668616.9392 701560.2048 736067.3264 772339.7584 810360.936 850251.696 892106.2696 936019.6272 982087.4784 1030406.272 1078680.96 1129288.832 1182229.888 1237615.232 1295667.072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"insitu_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68 21.84 224.28 0 0 0 0 0 0 0 221.76 292.32 404.04 529.2 693 913.92 1199.52 1557.36 2026.92 2637.6 2434.32 2975.28 3632.16 4415.04 5376 6508.32 7869.96 9525.6 11497.92 13860 16178.4 18849.6 21999.6 25628.4 29887.2 25628.4 28753.2 32256 36187.2 40597.2 45586.8 51130.8 57355.2 64360.8 72223.2 81018 90921.6 102009.6 114458.4 128419.2 144093.6 161683.2 181414.8 203515.2 228387.6 98456.4 103042.8 107906.4 112946.4 118263.6 123782.4 129603.6 135651.6 142052.4 148680 155660.4 162968.4 170578.8 178617.6 186958.8 195728.4 204901.2 214527.6 224557.2 235116 185144.4 191671.2 198424.8 205430.4 212662.8 220172.4 227934 235972.8 244288.8 252907.2 261828 271076.4 280627.2 290505.6 300762 311371.2 322358.4 333698.4 345492 357663.6 370288.8 383342.4 396849.6 410860.8 425325.6 440344.8 455868 471945.6 488602.8 505814.4 523656 542127.6 561254.4 581011.2 601549.2 622717.2 644716.8 667422 690958.8 715352.4 430088.4 438883.2 447879.6 457052.4 466401.6 475977.6 485704.8 495658.8 505814.4 516171.6 526755.6 537516 548553.6 559767.6 571233.6 582926.4 594896.4 607042.8 619491.6 632192.4 814892.4 836010 857606.4 879807.6 902588.4 925923.6 949863.6 974458.8 999633.6 1025539.2 1052049.6 1079240.4 1107187.2 1135839.6 1165222.8 1195336.8 1226282.4 1258009.2 1290567.6 1323932.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"insitu_conveyors","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.3511517566 60.4673271844 86.2113983442 120.62603333 166.344089385 189.571208673 239.400791262 300.546826336 375.392750526 466.801378734 578.208365397 713.733482745 878.313055512 1077.85750918 1319.43871954 1611.51271561 1964.18430985 2389.5214379 2901.92841831 3518.58903043 3384.26816332 3927.27294317 4552.40424351 5271.61943811 6098.57120031 7048.84319131 8140.21802455 9392.98187388 10830.2706782 12478.4635585 14367.6298145 16532.036719 19010.7262911 21848.1703223 25095.0141642 28808.9211864 33055.5313988 37909.5495244 43455.9798431 49791.5274214 27759.8515235 29527.4808042 31399.8344448 33382.8466318 35482.7777852 37706.2321046 40060.1760428 42551.9577568 45189.3275858 47980.4596105 50933.9743503 54058.9626563 57365.0108649 60862.2272743 64561.2700162 48700.2377167 50983.3163043 53373.4261526 55875.5849121 58495.0454623 46064.8067678 47689.2786702 49371.0374506 51112.1033263 52914.5677574 54780.5959595 56712.429504 58712.3890113 60782.8769383 62926.3804644 65145.4744791 67442.8246752 69821.1907511 72283.4297254 74832.4993697 77471.4617608 80203.4869597 83031.8568191 85959.9689262 88991.3406838 92129.6135356 95378.5573405 98742.0749012 102224.206653 105829.135515 109561.191919 113424.859008 117424.778023 121565.753877 125852.760929 130290.948958 134885.64935 139642.381502 144566.859451 149664.998739 154942.923522 160406.973919 166063.713638 171919.937853 177982.681368 107008.802818 109200.359542 111436.799684 113719.042464 116048.025926 118424.707328 120850.06353 123325.091399 125850.80822 128428.252109 131058.482446 133742.580303 136481.648897 139276.814037 142129.224588 145040.052946 148010.495516 151041.773205 154135.131928 157291.843113 202758.119953 208003.524126 213384.628241 218904.942888 224568.069481 230377.702599 236337.632406 242451.747114 248724.035525 255158.589634 261759.607296 268531.394965 275478.370504 282605.066069 289916.131063 297416.335168 305110.571463 313003.85961 321101.34913 329408.322765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"insitu_cost_per_kg",100
"insitu_haulers","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.123975 1.73565 17.60445 0 0 0 0 0 0 0 17.728425 23.3073 31.696275 41.07705 55.168875 68.1036 88.51815 113.80905 146.04255 187.6155 161.1675 185.136 214.0635 246.297 283.4895 326.4675 376.884 433.086 499.206 575.244 662.0265 761.2065 876.9165 1008.33 1159.5795 952.128 1052.961 1165.365 1287.687 1423.233 1573.656 1738.956 1920.786 2120.799 2342.301 2585.292 2853.9045 3147.312 3472.1265 3828.348 4219.2825 4649.889 5121.8205 5640.036 6208.668 1945.581 1983.6 2019.1395 2054.679 2089.392 2122.452 2153.859 2183.613 2210.8875 2237.3355 2259.651 2281.14 2297.67 2311.7205 2322.465 4621.788 4839.1575 5065.6185 5302.824 5551.6005 4372.185 4526.7405 4685.4285 4850.7285 5022.6405 5198.685 5382.9945 5572.263 5768.97 5972.289 6182.22 6401.2425 6626.877 6859.95 7102.1145 7353.3705 7612.065 7879.851 8158.3815 8446.0035 8744.37 9052.6545 9370.857 9702.2835 10044.4545 10398.1965 10765.1625 11144.526 11537.94 11944.578 12365.2665 12801.6585 13253.754 13720.7265 14204.229 14705.9145 15224.13 15760.5285 16316.763 16892.007 10156.8585 10363.4835 10576.7205 10793.2635 11013.939 11239.5735 11469.3405 11704.893 11944.578 12188.3955 12438.825 12693.387 12953.7345 13218.2145 13489.3065 13766.184 14047.194 14335.6425 14628.2235 14929.0695 19243.3995 19740.9525 20252.556 20775.7305 21313.782 21865.0575 22430.3835 23010.5865 23606.493 24217.2765 24842.937 25485.954 26145.501 26821.578 27515.838 28227.4545 28958.0805 29706.8895 30475.5345 31263.189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"insitu_k","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.68 21.84 224.28 0 0 0 0 0 0 0 221.76 292.32 404.04 529.2 693 913.92 1199.52 1557.36 2026.92 2637.6 2434.32 2975.28 3632.16 4415.04 5376 6508.32 7869.96 9525.6 11497.92 13860 16178.4 18849.6 21999.6 25628.4 29887.2 25628.4 28753.2 32256 36187.2 40597.2 45586.8 51130.8 57355.2 64360.8 72223.2 81018 90921.6 102009.6 114458.4 128419.2 144093.6 161683.2 181414.8 203515.2 228387.6 98456.4 103042.8 107906.4 112946.4 118263.6 123782.4 129603.6 135651.6 142052.4 148680 155660.4 162968.4 170578.8 178617.6 186958.8 195728.4 204901.2 214527.6 224557.2 235116 185144.4 191671.2 198424.8 205430.4 212662.8 220172.4 227934 235972.8 244288.8 252907.2 261828 271076.4 280627.2 290505.6 300762 311371.2 322358.4 333698.4 345492 357663.6 370288.8 383342.4 396849.6 410860.8 425325.6 440344.8 455868 471945.6 488602.8 505814.4 523656 542127.6 561254.4 581011.2 601549.2 622717.2 644716.8 667422 690958.8 715352.4 430088.4 438883.2 447879.6 457052.4 466401.6 475977.6 485704.8 495658.8 505814.4 516171.6 526755.6 537516 548553.6 559767.6 571233.6 582926.4 594896.4 607042.8 619491.6 632192.4 814892.4 836010 857606.4 879807.6 902588.4 925923.6 949863.6 974458.8 999633.6 1025539.2 1052049.6 1079240.4 1107187.2 1135839.6 1165222.8 1195336.8 1226282.4 1258009.2 1290567.6 1323932.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"insitu_total","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.803975 23.57565 241.88445 0 0 0 0 0 0 0 239.488425 315.6273 435.736275 570.27705 748.168875 1023.37475176 1348.50547718 1757.38044834 2293.58858333 2991.55958938 2785.05870867 3399.81679126 4146.77032634 5036.72975053 6126.29087873 7412.9958654 8960.57748275 10836.9990555 13074.9835092 15754.6827195 18451.9392156 21574.9908098 25266.0379379 29538.6584183 34565.3685304 29964.7961633 33733.4339432 37973.7692435 42746.5064381 48119.0042003 54209.2991913 61009.9740245 68668.9678739 77311.8696782 87043.9645585 97970.9218145 110307.541219 124167.638291 139778.696822 157342.562164 177121.803686 199388.620399 224446.170024 252611.215843 284387.795421 128161.832523 134553.880804 141325.373945 148383.925632 155835.769785 163611.084105 171817.635043 180387.170757 189452.615086 198897.795111 208854.02535 219308.502656 230241.480865 241791.547774 253842.535016 249050.425717 260723.673804 272966.644653 285735.608912 299162.645962 235581.391768 243887.21917 252481.265951 261393.231826 270600.008257 280151.680959 290029.424004 300257.452011 310840.646938 321805.869464 333155.694479 344920.467175 357075.267751 369648.979725 382696.61387 396196.032261 410173.95196 424610.107819 439610.350426 455100.944184 471162.783536 487773.61184 504962.531901 522787.290153 541199.190015 560304.188419 580058.021508 600514.904023 621706.493877 643611.738929 666312.215458 689814.90785 714150.535502 739298.785951 765418.427739 792366.038022 820347.903919 849246.242138 879195.500853 910227.088368 547254.061318 558447.043042 569893.120184 581564.705964 593463.564926 605641.880828 618024.20403 630688.784399 643609.78622 656788.247609 670252.907446 683951.967303 697988.983397 712262.628537 726852.131088 741732.636946 756954.089516 772420.215705 788254.955428 804413.312613 1036893.91945 1063754.47663 1091243.58424 1119488.27339 1148470.25148 1178166.3601 1208631.61591 1239921.13361 1271964.12852 1304915.06613 1338652.1443 1373257.74896 1408811.0715 1445266.24407 1482654.76906 1520980.58967 1560351.05196 1600719.94911 1642144.48363 1684603.91176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"ir_attributed","[0 0 0 0.0013125 0.0013125 0.0013125 0.002625 0.002625 0.002625 0.0039375 0.0091875 0.01575 0.021 0.0275625 0.0328125 0.039375 0.04725 0.0564375 0.0643125 0.0735 0.0826875 0.0905625 0.09975 0.107625 0.1168125 0.126 0.1378125 0.149625 0.16275 0.1745625 0.1876875 0.1995 0.2113125 0.2244375 0.23625 0.249375 0.254625 0.259875 0.265125 0.270375 0.275625 0.280875 0.286125 0.291375 0.296625 0.301875 0.3045 0.307125 0.30975 0.312375 0.315 0.317625 0.32025 0.322875 0.3255 0.328125 0.33075 0.333375 0.336 0.338625 0.34125 0.383053125 0.42485625 0.466659375 0.5084625 0.550265625 0.59206875 0.633871875 0.675675 0.717478125 0.75928125 0.802396875 0.8455125 0.888628125 0.93174375 0.974859375 1.017975 1.061090625 1.10420625 1.147321875 1.1904375 1.1851875 1.1799375 1.1746875 1.1694375 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 3.9016875 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375 2.97375]"
"ir_frac",0.15
"is_k","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1803975 2.357565 24.188445 0 0 0 0 0 0 0 23.9488425 31.56273 43.5736275 57.027705 74.8168875 102.337475176 134.850547718 175.738044834 229.358858333 299.155958938 278.505870867 339.981679126 414.677032634 503.672975053 612.629087873 741.29958654 896.057748275 1083.69990555 1307.49835092 1575.46827195 1845.19392156 2157.49908098 2526.60379379 2953.86584183 3456.53685304 2996.47961633 3373.34339432 3797.37692435 4274.65064381 4811.90042003 5420.92991913 6100.99740245 6866.89678739 7731.18696782 8704.39645585 9797.09218145 11030.7541219 12416.7638291 13977.8696822 15734.2562164 17712.1803686 19938.8620399 22444.6170024 25261.1215843 28438.7795421 12816.1832523 13455.3880804 14132.5373945 14838.3925632 15583.5769785 16361.1084105 17181.7635043 18038.7170757 18945.2615086 19889.7795111 20885.402535 21930.8502656 23024.1480865 24179.1547774 25384.2535016 24905.0425717 26072.3673804 27296.6644653 28573.5608912 29916.2645962 23558.1391768 24388.721917 25248.1265951 26139.3231826 27060.0008257 28015.1680959 29002.9424004 30025.7452011 31084.0646938 32180.5869464 33315.5694479 34492.0467175 35707.5267751 36964.8979725 38269.661387 39619.6032261 41017.395196 42461.0107819 43961.0350426 45510.0944184 47116.2783536 48777.361184 50496.2531901 52278.7290153 54119.9190015 56030.4188419 58005.8021508 60051.4904023 62170.6493877 64361.1738929 66631.2215458 68981.490785 71415.0535502 73929.8785951 76541.8427739 79236.6038022 82034.7903919 84924.6242138 87919.5500853 91022.7088368 54725.4061318 55844.7043042 56989.3120184 58156.4705964 59346.3564926 60564.1880828 61802.420403 63068.8784399 64360.978622 65678.8247609 67025.2907446 68395.1967303 69798.8983397 71226.2628537 72685.2131088 74173.2636946 75695.4089516 77242.0215705 78825.4955428 80441.3312613 103689.391945 106375.447663 109124.358424 111948.827339 114847.025148 117816.63601 120863.161591 123992.113361 127196.412852 130491.506613 133865.21443 137325.774896 140881.10715 144526.624407 148265.476906 152098.058967 156035.105196 160071.994911 164214.448363 168460.391176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"j",9
"k",4
"launch_cost","[6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 6000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 4000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000]"
"leo_cost_per_kg",500
"maint_armc","[3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3.15 3.15 3.3 3.45 3.6 3.6 3.75 3.9 4.05 4.2 4.35 4.5 4.65 4.8 4.95 5.1 5.25 5.55 5.7 5.85 6.15 6.3 6.6 6.75 7.05 7.2 7.5 7.8 7.95 8.25 8.55 5.25 5.25 5.4 5.55 5.7 5.7 5.85 6 6.15 6.15 6.3 6.45 6.6 6.75 6.9 7.05 7.2 7.35 7.5 7.65 9.75 10.05 10.35 10.5 10.8 11.1 11.4 11.7 12 12.3 12.6 12.9 13.2 13.65 13.95 14.25 14.7 15 15.45 15.9 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3]"
"maint_circ_25","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0.14 0.14 0.14 0.14 0.14 0.14 0.4074 2.1056 13.377 12.936 12.495 12.054 11.613 11.172 10.731 10.29 12.1002 14.1568 16.653 19.488 22.715 26.4264 30.6642 35.42 40.7554 46.704 50.3496 53.9308 57.3314 60.368 62.86 64.4952 64.9306 63.7504 60.3876 54.152 63.14 73.612 85.834 100.072 116.676 130.914 146.888 164.808 184.912 207.466 232.792 261.198 293.062 328.818 368.942 413.952 464.464 521.136 584.724 656.068 736.12 825.944 926.73 1039.794 1166.676 1221.374 1278.62 1338.568 1401.316 1467.018 1535.786 1607.788 1683.15 1762.068 1844.668 1931.146 2021.684 2116.45 2215.682 2319.548 2428.286 2542.12 2661.302 2786.056 2916.676 3019.534 3126.018 3236.254 3350.382 3468.528 3339.48678 3197.02936 3040.37188 2868.68736 2681.1148 2476.74616 2254.6335 2013.77176 1753.11402 1471.5708 1523.466 1577.1924 1632.8088 1690.3908 1750.0014 1832.0442 1917.93 2007.8436 2101.9698 2200.5102 2134.734756 2057.957888 1969.2855 1867.780208 1752.42928 1622.157936 1475.821144 1312.199 1129.992108 927.81696 971.31216 1016.848 1064.51856 1114.4224 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704 1166.66704]"
"maint_circuits","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14 0.14 0.14 0.14 0.14 0.14 0.14 0.4074 2.1056 13.377 12.936 12.495 12.054 11.613 11.172 10.731 10.29 12.1002 14.1568 16.653 19.488 22.715 26.4264 30.6642 35.42 40.7554 46.704 50.3496 53.9308 57.3314 60.368 62.86 64.4952 64.9306 63.7504 60.3876 54.152 63.14 73.612 85.834 100.072 116.676 130.914 146.888 164.808 184.912 207.466 232.792 261.198 293.062 328.818 368.942 413.952 464.464 521.136 584.724 656.068 736.12 825.944 926.73 1039.794 1166.676 1221.374 1278.62 1338.568 1401.316 1467.018 1535.786 1607.788 1683.15 1762.068 1844.668 1931.146 2021.684 2116.45 2215.682 2319.548 2428.286 2542.12 2661.302 2786.056 2916.676 3019.534 3126.018 3236.254 3350.382 3468.528 3339.48678 3197.02936 3040.37188 2868.68736 2681.1148 2476.74616 2254.6335 2013.77176 1753.11402 1471.5708 1523.466 1577.1924 1632.8088 1690.3908 1750.0014 1811.7162 1875.6066 1941.7482 2010.225 2081.1126 1996.506484 1903.344128 1801.12842 1689.338112 1567.42096 1434.804672 1290.886156 1135.033256 966.580356 784.83776 812.51408 841.16816 870.83136 901.54064 933.33408 952.44912 971.95504 991.8608 1012.17424 1032.9032 1054.05776 1075.64464 1097.67392 1120.15456 1143.09552 1166.50688 1190.39648 1214.77664 1239.6552 1265.04336 1290.9512 1317.39104 1344.37072 1371.90368 1400.00112 1436.21856 1473.37456 1511.4904 1550.59296 1590.708 1631.86016 1674.07632 1717.3856 1761.81376 1807.39328 1854.15104 1902.11728 1951.3256 2001.80736 2053.59504 2106.72112 2161.22256 2217.13408 2274.49264 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408 2333.33408]"
"maint_conv","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0108818820412 0.0267943365634 0.049481546654 0.0812252396356 0.125 0.174887160177 0.237887368404 0.316978638492 0.41576620442 0.538608672508 0.690768768665 0.878593369388 1.109728384 1.39337509694 1.7405958126 2.16467810619 2.68156871404 3.31039014507 4.07405551831 5 5.89059688509 6.92408976487 8.12209088158 9.50935915477 11.1142463127 12.9692050473 15.1113676853 17.5832050206 20.4332762517 23.7170824513 27.4980376656 31.8485736443 36.8513963525 42.6009148583 49.2048659542 56.7861610032 65.4849850555 75.4611822988 86.896966468 100 107.305224085 115.07561377 123.338728098 132.123687738 141.461260839 151.383953498 161.926105089 173.123988709 185.015917021 197.642353761 211.046031221 225.272074025 240.368129516 256.384505115 273.374313014 286.190165044 299.60682723 313.652465691 328.356566984 343.75 355.87231757 368.422127747 381.414506023 394.86505953 408.789945782 423.205892087 438.130215641 453.580844328 469.576338259 486.135912066 503.279457981 521.027569738 539.401567304 558.423522495 578.116285487 598.503512266 619.609693045 641.460181682 664.081226136 687.5 711.744635141 736.844255494 762.829012047 789.73011906 817.579891564 846.411784175 876.260431282 907.161688656 939.152676519 972.271824132 1006.55891596 1042.05513948 1078.80313461 1116.84704499 1156.23257097 1197.00702453 1239.21938609 1282.92036336 1328.16245227 1375 1403.16021127 1431.89714799 1461.22262159 1491.1486854 1521.68763959 1552.85203625 1584.65468455 1617.10865597 1650.22728971 1684.02419816 1718.51327249 1753.70868836 1789.62491175 1826.27670492 1863.67913245 1901.84756743 1940.79769783 1980.54553288 2021.10740971 2062.5 2115.85739999 2170.59516949 2226.74901903 2284.35558295 2343.45244334 2404.07815455 2466.27226834 2530.07535969 2595.52905325 2662.67605052 2731.5601577 2802.22631427 2874.7206223 2949.09037653 3025.38409523 3103.65155185 3183.9438075 3266.31324424 3350.81359927 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5 3437.5]"
